pid,tid,name,purl,text
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,宜宾市第二中医院,https://db.yaozh.com/hmap/3703.html,宜宾市第二中医院|	|二级甲等||中医医院||四川省||宜宾市||翠屏区||70||宜宾市中山街69号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,营山县中医院,https://db.yaozh.com/hmap/3713.html,营山县中医院|	|二级甲等||中医医院||四川省||南充市||营山县||150||营山县磨子街97号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,岳池县中医院,https://db.yaozh.com/hmap/3735.html,岳池县中医院|	|二级甲等||中医医院||四川省||广安市||岳池县||150||岳池县文星街37号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,资阳市雁江区中医院,https://db.yaozh.com/hmap/3848.html,资阳市雁江区中医院|	|二级甲等||中医医院||四川省||资阳市||雁江区||100||资阳市雁江区建设南路
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,宝兴县中医院,https://db.yaozh.com/hmap/20121.html,宝兴县中医院|	|二级甲等||中医医院||四川省||雅安市||宝兴县||40||宝兴县新宝北街75号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,上高县中医院,https://db.yaozh.com/hmap/20320.html,上高县中医院|	|二级甲等||中医医院||四川省||宜宾市||高县||180||上高县交通路49号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,苍溪县中医院,https://db.yaozh.com/hmap/20696.html,苍溪县中医院|	|二级甲等||中医医院||四川省||广元市||苍溪县||100||苍溪县陵江镇解放路西段30号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,成都市第一人民医院中医院部,https://db.yaozh.com/hmap/20956.html,成都市第一人民医院中医院部|	|二级甲等||中医医院||四川省||成都市||青羊区||288||成都市红星路一段44号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,成都市金牛区中医院,https://db.yaozh.com/hmap/20959.html,成都市金牛区中医院|	|二级甲等||中医医院||四川省||成都市||金牛区||110||成都市金牛区北天回镇上街136号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,成都市龙泉驿区中医院,https://db.yaozh.com/hmap/20970.html,成都市龙泉驿区中医院|	|二级甲等||中医医院||四川省||成都市||龙泉驿区||120||成都市龙泉驿区龙泉镇建设路68号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,成都市温江区中医院,https://db.yaozh.com/hmap/21012.html,成都市温江区中医院|	|二级甲等||中医医院||四川省||成都市||温江区||80||成都市温江区东大街156号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,成都体育学院附属体育医院,https://db.yaozh.com/hmap/21019.html,成都体育学院附属体育医院|	|二级甲等||中医医院||四川省||成都市||武侯区||200||成都市武侯祠大街251号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,崇州市中医院,https://db.yaozh.com/hmap/21168.html,崇州市中医院|	|二级甲等||中医医院||四川省||成都市||崇州市||174||崇州市上南街144号
1__二级甲等_中医医院__四川省_1_30,二级甲等_中医医院_四川省_1,达州市通川区中医院,https://db.yaozh.com/hmap/21242.html,达州市通川区中医院|	|二级甲等||中医医院||四川省||达州市||通川区||100||达州市通川区来凤路2号|
1__未定级_专科医院__宁夏回族自治区_1_30,未定级_专科医院_宁夏回族自治区_1,宁夏国营灵武农场职工医院,https://db.yaozh.com/hmap/26556.html,|宁夏国营灵武农场职工医院|	|未定级||专科医院||宁夏回族自治区||银川市||灵武市||60||灵武市农场场部
1__未定级_专科医院__宁夏回族自治区_1_30,未定级_专科医院_宁夏回族自治区_1,长庆油田钻井三公司职工医院,https://db.yaozh.com/hmap/33149.html,长庆油田钻井三公司职工医院|	|未定级||专科医院||宁夏回族自治区||吴忠市||盐池县||110||盐池县西街|
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,项城市城郊医院,https://db.yaozh.com/hmap/32454.html,|项城市城郊医院|	|未定级||综合医院||河南省||周口市||项城市||30||项城市
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,新乡市公疗医院,https://db.yaozh.com/hmap/32636.html,新乡市公疗医院|	|未定级||综合医院||河南省||新乡市||牧野区||157||新乡市和平大道北19号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,新乡市郊区人民医院,https://db.yaozh.com/hmap/32638.html,新乡市郊区人民医院|	|未定级||综合医院||河南省||新乡市||牧野区||150||新乡市和平路北段
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,河南省荣军医院,https://db.yaozh.com/hmap/32646.html,河南省荣军医院|	|未定级||综合医院||河南省||新乡市||牧野区||400||新乡市荣校路78号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,信阳市公费医疗医院,https://db.yaozh.com/hmap/32711.html,信阳市公费医疗医院|	|未定级||综合医院||河南省||信阳市||浉河区||78||信阳市解放路125号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,许昌市第三人民医院,https://db.yaozh.com/hmap/32952.html,许昌市第三人民医院|	|未定级||综合医院||河南省||许昌市||魏都区||140||许昌市帝豪大道1680号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,许昌铁路医院,https://db.yaozh.com/hmap/32958.html,许昌铁路医院|	|未定级||综合医院||河南省||许昌市||魏都区||46||许昌市解放路36号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,许昌市公疗医院,https://db.yaozh.com/hmap/32962.html,许昌市公疗医院|	|未定级||综合医院||河南省||许昌市||魏都区||72||许昌市七一路100号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,许昌市交通医院,https://db.yaozh.com/hmap/32970.html,许昌市交通医院|	|未定级||综合医院||河南省||许昌市||魏都区||50||许昌市新兴路164号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,义马煤业集团机关医院,https://db.yaozh.com/hmap/33402.html,义马煤业集团机关医院|	|未定级||综合医院||河南省||三门峡市||义马市||50||义马市朝阳路
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,义马煤业集团千秋矿医院,https://db.yaozh.com/hmap/33432.html,义马煤业集团千秋矿医院|	|未定级||综合医院||河南省||三门峡市||义马市||110||义马市千秋村
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,宜阳县公疗医院,https://db.yaozh.com/hmap/33483.html,宜阳县公疗医院|	|未定级||综合医院||河南省||洛阳市||宜阳县||64||宜阳县文明中路
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,永城煤电集团总医院,https://db.yaozh.com/hmap/33643.html,永城煤电集团总医院|	|未定级||综合医院||河南省||商丘市||永城市||300||永城市新城百花路12号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,虞城县公费医疗医院,https://db.yaozh.com/hmap/33849.html,虞城县公费医疗医院|	|未定级||综合医院||河南省||商丘市||虞城县||105||虞城县健康路8号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,正阳县公费医疗医院,https://db.yaozh.com/hmap/34633.html,正阳县公费医疗医院|	|未定级||综合医院||河南省||驻马店市||正阳县||45||正阳县北菜村
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,河南中医药大学第三附属医院,https://db.yaozh.com/hmap/34643.html,河南中医药大学第三附属医院|	|未定级||综合医院||河南省||郑州市||金水区||100||郑州市东明路63号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,河南省直属机关第一医院,https://db.yaozh.com/hmap/34668.html,河南省直属机关第一医院|	|未定级||综合医院||河南省||郑州市||金水区||100||郑州市金水区政五街1号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,河南省直属机关第二医院,https://db.yaozh.com/hmap/34671.html,河南省直属机关第二医院|	|未定级||综合医院||河南省||郑州市||金水区||80||郑州市经五路46号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,周口市铁路医院,https://db.yaozh.com/hmap/35106.html,周口市铁路医院|	|未定级||综合医院||河南省||周口市||川汇区||75||周口市车站路22号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,周口卫校附属医院,https://db.yaozh.com/hmap/35108.html,周口卫校附属医院|	|未定级||综合医院||河南省||周口市||川汇区||36||周口市川汇区七一路东段
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,周口市交通医院,https://db.yaozh.com/hmap/35111.html,周口市交通医院|	|未定级||综合医院||河南省||周口市||川汇区||215||周口市交通路26号
1__未定级_综合医院__河南省_3_30,未定级_综合医院_河南省_3,周口市专科病医院,https://db.yaozh.com/hmap/35115.html,周口市专科病医院|	|未定级||综合医院||河南省||周口市||川汇区||100||周口市人民路东段13号|
1__一级乙等_综合医院__海南省_1_30,一级乙等_综合医院_海南省_1,海南省人民医院洋浦医院,https://db.yaozh.com/hmap/33289.html,|海南省人民医院洋浦医院|	|一级乙等||综合医院||海南省||海口市||秀英区||54||洋浦县金洋路|
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,常州市金坛区第二人民医院,https://db.yaozh.com/hmap/2403.html,|常州市金坛区第二人民医院|	|二级甲等||综合医院||江苏省||常州市||金坛区||80||常州市金坛区金城镇河滨东路3号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,常州市金坛区人民医院,https://db.yaozh.com/hmap/2404.html,常州市金坛区人民医院|	|二级甲等||综合医院||江苏省||常州市||金坛区||400||常州市金坛区南门大街16号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,淮安市洪泽区人民医院,https://db.yaozh.com/hmap/2790.html,淮安市洪泽区人民医院|	|二级甲等||综合医院||江苏省||淮安市||洪泽区||264||淮安市洪泽区东风路102号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,中国人民解放军第149医院,https://db.yaozh.com/hmap/2969.html,中国人民解放军第149医院|	|二级甲等||综合医院||江苏省||连云港市||连云区||400||连云港市连云区海棠路127号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,盐城市大丰区第二人民医院,https://db.yaozh.com/hmap/3664.html,盐城市大丰区第二人民医院|	|二级甲等||综合医院||江苏省||盐城市||大丰区||70||盐城市大丰区人民北路297号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,盐城市大丰区人民医院,https://db.yaozh.com/hmap/3672.html,盐城市大丰区人民医院|	|二级甲等||综合医院||江苏省||盐城市||大丰区||477||盐城市大丰区健康东路43号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,宝应县人民医院,https://db.yaozh.com/hmap/20126.html,宝应县人民医院|	|二级甲等||综合医院||江苏省||扬州市||宝应县||355||宝应县城镇安宜东路3号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,滨海县第二人民医院,https://db.yaozh.com/hmap/20629.html,滨海县第二人民医院|	|二级甲等||综合医院||江苏省||盐城市||滨海县||140||滨海县八滩镇
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,滨海县人民医院,https://db.yaozh.com/hmap/20632.html,滨海县人民医院|	|二级甲等||综合医院||江苏省||盐城市||滨海县||280||滨海县阜东中路248号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,常熟市第一人民医院,https://db.yaozh.com/hmap/20839.html,常熟市第一人民医院|	|二级甲等||综合医院||江苏省||苏州市||常熟市||1000||常熟市书院街1号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,常熟市第二人民医院城中分院,https://db.yaozh.com/hmap/20840.html,常熟市第二人民医院城中分院|	|二级甲等||综合医院||江苏省||苏州市||常熟市||130||常熟市县南街99号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,常州市德安医院,https://db.yaozh.com/hmap/20851.html,常州市德安医院|	|二级甲等||综合医院||江苏省||常州市||天宁区||500||常州市桃园路11号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,常州市武进第二人民医院,https://db.yaozh.com/hmap/20860.html,常州市武进第二人民医院|	|二级甲等||综合医院||江苏省||常州市||武进区||132||常州市武进区戚墅堰西街120号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,常州市第七人民医院,https://db.yaozh.com/hmap/20862.html,常州市第七人民医院|	|二级甲等||综合医院||江苏省||常州市||天宁区||500||常州市延陵东路288号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,常州市武进人民医院,https://db.yaozh.com/hmap/20864.html,常州市武进人民医院|	|二级甲等||综合医院||江苏省||常州市||天宁区||700||常州市永宁北路2号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,东海县人民医院,https://db.yaozh.com/hmap/21849.html,东海县人民医院|	|二级甲等||综合医院||江苏省||连云港市||东海县||450||东海县牛山北路78号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,东台市第三人民医院,https://db.yaozh.com/hmap/21877.html,东台市第三人民医院|	|二级甲等||综合医院||江苏省||盐城市||东台市||80||东台市范公镇
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,南通大学附属东台医院,https://db.yaozh.com/hmap/21878.html,南通大学附属东台医院|	|二级甲等||综合医院||江苏省||盐城市||东台市||760||东台市康复西路2号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,丰县人民医院,https://db.yaozh.com/hmap/22159.html,丰县人民医院|	|二级甲等||综合医院||江苏省||徐州市||丰县||440||丰县人民西路51号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,阜宁县人民医院,https://db.yaozh.com/hmap/22475.html,阜宁县人民医院|	|二级甲等||综合医院||江苏省||盐城市||阜宁县||500||阜宁县阜城西大街111号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,阜宁县第二人民医院,https://db.yaozh.com/hmap/22477.html,阜宁县第二人民医院|	|二级甲等||综合医院||江苏省||盐城市||阜宁县||110||阜宁县益林镇人民北路
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,高邮市人民医院,https://db.yaozh.com/hmap/22688.html,高邮市人民医院|	|二级甲等||综合医院||江苏省||扬州市||高邮市||360||高邮市府前街116号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,高邮市城北医院,https://db.yaozh.com/hmap/22691.html,高邮市城北医院|	|二级甲等||综合医院||江苏省||扬州市||高邮市||80||高邮市人民路72号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,灌南县第二人民医院,https://db.yaozh.com/hmap/22829.html,灌南县第二人民医院|	|二级甲等||综合医院||江苏省||连云港市||灌南县||120||灌南县新安镇人民东路36号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,灌南县人民医院,https://db.yaozh.com/hmap/22831.html,灌南县人民医院|	|二级甲等||综合医院||江苏省||连云港市||灌南县||500||灌南县新安镇人民路6号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,灌南县新区人民医院,https://db.yaozh.com/hmap/22832.html,灌南县新区人民医院|	|二级甲等||综合医院||江苏省||连云港市||灌南县||300||灌南县新安镇扬州北路
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,灌云县人民医院,https://db.yaozh.com/hmap/22839.html,灌云县人民医院|	|二级甲等||综合医院||江苏省||连云港市||灌云县||380||灌云县伊山镇健康路2号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,海安市人民医院,https://db.yaozh.com/hmap/23297.html,海安市人民医院|	|二级甲等||综合医院||江苏省||南通市||海安市||420||海安市海安镇中坝中路17号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,海门市人民医院,https://db.yaozh.com/hmap/23358.html,海门市人民医院|	|二级甲等||综合医院||江苏省||南通市||海门市||580||海门市海门镇人民西路253号
1__二级甲等_综合医院__江苏省_1_30,二级甲等_综合医院_江苏省_1,海门市第二人民医院,https://db.yaozh.com/hmap/23361.html,海门市第二人民医院|	|二级甲等||综合医院||江苏省||南通市||海门市||168||海门市三厂镇中华中路|
1__三级甲等_中医医院__山西省_1_30,三级甲等_中医医院_山西省_1,山西省中医院,https://db.yaozh.com/hmap/1123.html,|山西省中医院|	|三级甲等||中医医院||山西省||太原市||万柏林区||1058||太原市并州西街46号
1__三级甲等_中医医院__山西省_1_30,三级甲等_中医医院_山西省_1,山西中医学院第三中医院,https://db.yaozh.com/hmap/1130.html,山西中医学院第三中医院|	|三级甲等||中医医院||山西省||太原市||小店区||400||太原市建设南路190号 
1__三级甲等_中医医院__山西省_1_30,三级甲等_中医医院_山西省_1,山西中医学院第二中医院,https://db.yaozh.com/hmap/1132.html,山西中医学院第二中医院|	|三级甲等||中医医院||山西省||太原市||万柏林区||400||太原市万柏林区晋祠路一段75号
1__三级甲等_中医医院__山西省_1_30,三级甲等_中医医院_山西省_1,长治市中医院,https://db.yaozh.com/hmap/2133.html,长治市中医院|	|三级甲等||中医医院||山西省||长治市||潞州区||530||长治市潞州区府后西街324号|
1__二级乙等_妇幼保健院__河南省_1_30,二级乙等_妇幼保健院_河南省_1,邓州市妇幼保健院,https://db.yaozh.com/hmap/21731.html,|邓州市妇幼保健院|	|二级乙等||妇幼保健院||河南省||南阳市||邓州市||47||邓州市新华路中段
1__二级乙等_妇幼保健院__河南省_1_30,二级乙等_妇幼保健院_河南省_1,固始县妇幼保健院,https://db.yaozh.com/hmap/22796.html,固始县妇幼保健院|	|二级乙等||妇幼保健院||河南省||信阳市||固始县||17||固始县二街
1__二级乙等_妇幼保健院__河南省_1_30,二级乙等_妇幼保健院_河南省_1,滑县妇幼保健院,https://db.yaozh.com/hmap/24134.html,滑县妇幼保健院|	|二级乙等||妇幼保健院||河南省||安阳市||滑县||100||滑县东关村
1__二级乙等_妇幼保健院__河南省_1_30,二级乙等_妇幼保健院_河南省_1,潢川县妇幼保健院,https://db.yaozh.com/hmap/24376.html,潢川县妇幼保健院|	|二级乙等||妇幼保健院||河南省||信阳市||潢川县||20||潢川县跃进东路101号
1__二级乙等_妇幼保健院__河南省_1_30,二级乙等_妇幼保健院_河南省_1,罗山县妇幼保健院,https://db.yaozh.com/hmap/26975.html,罗山县妇幼保健院|	|二级乙等||妇幼保健院||河南省||信阳市||罗山县||35||罗山县新村
1__二级乙等_妇幼保健院__河南省_1_30,二级乙等_妇幼保健院_河南省_1,尉氏县妇幼保健院,https://db.yaozh.com/hmap/31327.html,尉氏县妇幼保健院|	|二级乙等||妇幼保健院||河南省||开封市||尉氏县||65||尉氏县西关南路204号
1__二级乙等_妇幼保健院__河南省_1_30,二级乙等_妇幼保健院_河南省_1,信阳市平桥区妇幼保健院,https://db.yaozh.com/hmap/32705.html,信阳市平桥区妇幼保健院|	|二级乙等||妇幼保健院||河南省||信阳市||平桥区||35||信阳市
1__二级乙等_妇幼保健院__河南省_1_30,二级乙等_妇幼保健院_河南省_1,虞城县妇幼保健院,https://db.yaozh.com/hmap/33847.html,虞城县妇幼保健院|	|二级乙等||妇幼保健院||河南省||商丘市||虞城县||99||虞城县东郊路21号|
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,济宁市兖州区中医院,https://db.yaozh.com/hmap/24786.html,|济宁市兖州区中医院|	|二级甲等||中医医院||山东省||济宁市||兖州区||480||济宁市兖州区文化西路57号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,济阳区中医院,https://db.yaozh.com/hmap/24790.html,济阳区中医院|	|二级甲等||中医医院||山东省||济南市||济阳区||280||济阳区纬二路112号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,嘉祥县中医院,https://db.yaozh.com/hmap/24847.html,嘉祥县中医院|	|二级甲等||中医医院||山东省||济宁市||嘉祥县||100||嘉祥县中心街14号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,胶州市人民医院分院,https://db.yaozh.com/hmap/25049.html,胶州市人民医院分院|	|二级甲等||中医医院||山东省||青岛市||胶州市||100||胶州市广州北路35号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,金乡县中医院,https://db.yaozh.com/hmap/25185.html,金乡县中医院|	|二级甲等||中医医院||山东省||济宁市||金乡县||100||金乡县
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,莒南县中医院,https://db.yaozh.com/hmap/25467.html,莒南县中医院|	|二级甲等||中医医院||山东省||临沂市||莒南县||120||莒南县黄海路28号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,巨野县中医院,https://db.yaozh.com/hmap/25486.html,巨野县中医院|	|二级甲等||中医医院||山东省||菏泽市||巨野县||260||巨野县人民路176号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,鄄城县中医院,https://db.yaozh.com/hmap/25493.html,鄄城县中医院|	|二级甲等||中医医院||山东省||菏泽市||鄄城县||60||鄄城县建设路52号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,莱西市中医院,https://db.yaozh.com/hmap/25784.html,莱西市中医院|	|二级甲等||中医医院||山东省||青岛市||莱西市||200||莱西市文化中路11号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,莱阳市中医院,https://db.yaozh.com/hmap/25791.html,莱阳市中医院|	|二级甲等||中医医院||山东省||烟台市||莱阳市||172||莱阳市五龙北路44号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,兰陵县中医院,https://db.yaozh.com/hmap/25819.html,兰陵县中医院|	|二级甲等||中医医院||山东省||临沂市||兰陵县||200||兰陵县会宝路43号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,乐陵市中医院,https://db.yaozh.com/hmap/25975.html,乐陵市中医院|	|二级甲等||中医医院||山东省||德州市||乐陵市||255||乐陵市枣城南大街204号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,梁山县中医院,https://db.yaozh.com/hmap/26247.html,梁山县中医院|	|二级甲等||中医医院||山东省||济宁市||梁山县||120||梁山县人民北路3号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,聊城市东昌府区中医院,https://db.yaozh.com/hmap/26329.html,聊城市东昌府区中医院|	|二级甲等||中医医院||山东省||聊城市||东昌府区||300||聊城市站前街79号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,临清市中医院,https://db.yaozh.com/hmap/26403.html,临清市中医院|	|二级甲等||中医医院||山东省||聊城市||临清市||133||临清市古楼南街
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,临朐县中医院,https://db.yaozh.com/hmap/26422.html,临朐县中医院|	|二级甲等||中医医院||山东省||潍坊市||临朐县||160||临朐县兴隆路166号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,临沭县中医院,https://db.yaozh.com/hmap/26428.html,临沭县中医院|	|二级甲等||中医医院||山东省||临沂市||临沭县||150||临沭县常林路西大街54号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,临邑县中医院,https://db.yaozh.com/hmap/26502.html,临邑县中医院|	|二级甲等||中医医院||山东省||德州市||临邑县||260||临邑县广场大街220号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,龙口市中医院,https://db.yaozh.com/hmap/26701.html,龙口市中医院|	|二级甲等||中医医院||山东省||烟台市||龙口市||230||龙口市北巷村黄城中心街65号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,宁津县中医院,https://db.yaozh.com/hmap/27929.html,宁津县中医院|	|二级甲等||中医医院||山东省||德州市||宁津县||150||宁津县中心大街258号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,宁阳县中医院,https://db.yaozh.com/hmap/27976.html,宁阳县中医院|	|二级甲等||中医医院||山东省||泰安市||宁阳县||150||宁阳县欣街路74号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,蓬莱市中医院,https://db.yaozh.com/hmap/28057.html,蓬莱市中医院|	|二级甲等||中医医院||山东省||烟台市||蓬莱市||180||蓬莱市钟楼东路63号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,平度市中医院,https://db.yaozh.com/hmap/28118.html,平度市中医院|	|二级甲等||中医医院||山东省||青岛市||平度市||200||平度市杭州路中段
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,平阴县中医院,https://db.yaozh.com/hmap/28215.html,平阴县中医院|	|二级甲等||中医医院||山东省||济南市||平阴县||300||平阴县榆山路33号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,平原县中医院,https://db.yaozh.com/hmap/28223.html,平原县中医院|	|二级甲等||中医医院||山东省||德州市||平原县||200||平原县经济开发区安华街166号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,栖霞市中医院,https://db.yaozh.com/hmap/28366.html,栖霞市中医院|	|二级甲等||中医医院||山东省||烟台市||栖霞市||180||栖霞市霞市府43号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,齐河县中医院,https://db.yaozh.com/hmap/28370.html,齐河县中医院|	|二级甲等||中医医院||山东省||德州市||齐河县||80||齐河县齐晏大街554号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,青岛市市北区中医院,https://db.yaozh.com/hmap/28616.html,青岛市市北区中医院|	|二级甲等||中医医院||山东省||青岛市||市北区||100||青岛市市北区鞍山路86号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,青岛市按摩康复医院,https://db.yaozh.com/hmap/28635.html,青岛市按摩康复医院|	|二级甲等||中医医院||山东省||青岛市||市南区||50||青岛市芝泉路8号
1__二级甲等_中医医院__山东省_2_30,二级甲等_中医医院_山东省_2,青州市中医院,https://db.yaozh.com/hmap/28679.html,青州市中医院|	|二级甲等||中医医院||山东省||潍坊市||青州市||150||青州市青州南路26号|
1__一级甲等_妇幼保健院__江苏省_1_30,一级甲等_妇幼保健院_江苏省_1,东海县妇幼保健所,https://db.yaozh.com/hmap/21848.html,|东海县妇幼保健所|	|一级甲等||妇幼保健院||江苏省||连云港市||东海县||20||东海县海陵西路10号
1__一级甲等_妇幼保健院__江苏省_1_30,一级甲等_妇幼保健院_江苏省_1,丰县妇幼保健所,https://db.yaozh.com/hmap/22156.html,丰县妇幼保健所|	|一级甲等||妇幼保健院||江苏省||徐州市||丰县||240||丰县凤城镇人民西路
1__一级甲等_妇幼保健院__江苏省_1_30,一级甲等_妇幼保健院_江苏省_1,淮安市洪泽区妇幼保健院,https://db.yaozh.com/hmap/24213.html,淮安市洪泽区妇幼保健院|	|一级甲等||妇幼保健院||江苏省||淮安市||洪泽区||20||淮安市洪泽区人民路15号
1__一级甲等_妇幼保健院__江苏省_1_30,一级甲等_妇幼保健院_江苏省_1,江阴市妇幼保健所,https://db.yaozh.com/hmap/25005.html,江阴市妇幼保健所|	|一级甲等||妇幼保健院||江苏省||无锡市||江阴市||50||江阴市环城北路49号
1__一级甲等_妇幼保健院__江苏省_1_30,一级甲等_妇幼保健院_江苏省_1,沭阳县妇幼保健所,https://db.yaozh.com/hmap/30032.html,沭阳县妇幼保健所|	|一级甲等||妇幼保健院||江苏省||宿迁市||沭阳县||25||沭阳县人民中路46号|
